pre_pt_root_id,id,post_pt_root_id,connection_score,cleft_score,gaba,ach,glut,oct,ser,da,post_pt_position_x,post_pt_position_y,post_pt_position_z,pre_pt_position_x,pre_pt_position_y,pre_pt_position_z,DA1_L,DA1_R,DA2_L,DA2_R,DA3_L,DA3_R,DA4l_L,DA4l_R,DA4m_L,DA4m_R,DC1_L,DC1_R,DC2_L,DC2_R,DC3_L,DC3_R,DC4_L,DC4_R,DL1_L,DL1_R,DL2d_L,DL2d_R,DL2v_L,DL2v_R,DL3_L,DL3_R,DL4_L,DL4_R,DL5_L,DL5_R,DM1_L,DM1_R,DM2_L,DM2_R,DM3_L,DM3_R,DM4_L,DM4_R,DM5_L,DM5_R,DM6_L,DM6_R,DP1l_L,DP1l_R,DP1m_L,DP1m_R,D_L,D_R,VA1d_L,VA1d_R,VA1v_L,VA1v_R,VA2_L,VA2_R,VA3_L,VA3_R,VA4_L,VA4_R,VA5_L,VA5_R,VA6_L,VA6_R,VA7l_L,VA7l_R,VA7m_L,VA7m_R,VC1_L,VC1_R,VC2_L,VC2_R,VC3_L,VC3_R,VC4_L,VC4_R,VC5_L,VC5_R,VL1_L,VL1_R,VL2a_L,VL2a_R,VL2p_L,VL2p_R,VM1_L,VM1_R,VM2_L,VM2_R,VM3_L,VM3_R,VM4_L,VM4_R,VM5d_L,VM5d_R,VM5v_L,VM5v_R,VM6_L,VM6_R,VM7d_L,VM7d_R,VM7v_L,VM7v_R,VP1d_L,VP1d_R,VP1l_L,VP1l_R,VP1m_L,VP1m_R,VP2_L,VP2_R,VP3_L,VP3_R,VP4_L,VP4_R,VP5_L,VP5_R,V_L,V_R
720575940604931249,63224093486,6917529141866091948,135400.26173257828,79581,42.68875900901093,390.0233318157261,24.867121477991798,8.92502390208155,118.0606201113726,39.43514255492118,288857364,157197656,47724560,288865176,157202368,47727840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,123,0,60,0,0,0,0
720575940605078560,557874314,6485183465644193426,1517.7237997055056,1076,1.048626997579959,2.4413460189753105,4.070089961984193,0.0007193156880556962,0.2246203081341651,1.2145972987419504,5109984,2300312,672160,5110392,2299548,672320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,2,0,0,0
720575940605264305,90722619832,6917529231745595381,212356.34441089633,131897,37.71751353454781,872.391945019619,6.23572141298542,3.6766092748825843,57.82177305994717,30.156441766351097,470766332,246531776,64464520,470761608,246524060,64468800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,323,0,14,0,0,0,0,0,4,0,0,0,0
720575940605758142,67715830132,-2161727664839403173,123553.5132007599,87195,335.3850289560987,83.36208161430247,9.702105876718843,0.5612008728560418,144.69039450265842,60.299188280988844,370389004,165096864,40814080,370389192,165092368,40815480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,151,0,111,0,58,0,56,0,113,0,20,0,0,0
720575940606385440,1319769605,-7638104964413792761,2752.706352233888,2267,8.167497646296399,5.052135629230179,0.10749355336611166,0.0007526267808804273,1.5748089324160897,0.09731190693128099,8595996,4141848,992960,8596720,4142056,992880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,1,0,0,0
720575940606722249,7605201512,-2017612614856953283,12409.485170841219,10284,29.076061662519354,6.586396267170131,6.870678129176212,0.0031977223463056765,17.87770200450115,13.585964264024367,43075656,18905612,4374080,43076200,18905320,4374200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,20,0,3,0,0,0,9,0,4,0,0,0
720575940606751922,21255868230,7061644261031604767,32119.88454484939,25645,77.08162022329634,67.2729083864615,2.6818513262414037,0.07474702016286146,19.020760965817693,22.86811283242991,88656264,46817940,13753040,88656436,46817440,13753560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,49,0,17,0,11,0,11,0,34,0,0,0,3
720575940608241365,10103865198,-6052837876469450387,15422.833582878115,12936,26.795036020179396,37.48778885346291,0.5777782129820226,0.018242559765747592,11.656339813144765,17.464815168292258,44066736,23268096,6517440,44065144,23269036,6517640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,0,18,0,8,0,3,0,8,0,0,0,0
720575940608345778,6801048634,5620492349421064282,9414.91280412674,7636,33.83381299383473,19.26402657629842,0.2572042428267292,0.0016556301856342768,4.6484101237680395,0.9948911601871755,34365944,14751788,3930560,34366064,14751448,3930800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,48,0,0,0,0,0
720575940609282825,133251537255,-1585266740305679788,272273.9377269745,180949,843.1840878644434,345.23974361368255,10.132778842559718,2.315178461733782,81.61755434725113,46.51065840047378,772582492,351431628,87659960,772585944,351431544,87663800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,176,0,388,0,231,0,176,0,125,0,59,0,3,0
720575940609881749,109458701,1441151881255354516,520.7954311370852,280,0.1394720450043678,0.659358024597168,1.150052666664124,0.004277446918422301,0.000837733852677,0.046002058312296895,1190424,541312,145600,1190416,541488,145640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
720575940609959726,28036031675,5476377203722644035,37452.228467464454,31721,119.6122857790906,61.1558797059406,28.24067199991623,0.22337484717347353,9.568725954686023,19.19906335998871,108203408,62163416,21001320,108201604,62166520,21001400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,16,0,0
720575940610157688,135720216,720575940638389437,41.5822792053223,141,0.36791655421257,0.612933337688446,0.0015170930419117,4.70839313493343e-06,0.0009682163945399,0.0166600588709116,474300,269632,76760,474352,269544,76680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
720575940610408643,3802414200,-7349874582155894462,10264.177667617801,5241,19.294125080108643,14.419482395576779,1.8739587923919307,0.09605929682311337,1.9052492318805867,3.4111250359564997,19165672,9819356,2526480,19165448,9819596,2526240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
720575940610669614,1566359868,-1152921498827979462,5020.3785247802725,3205,12.154380142688753,3.468411084654234,0.7746496858167964,0.004210122526545461,6.173213468787545,1.4251355367462109,11439036,5963324,1892840,11439108,5963420,1893040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,2,0,0,0,0
720575940610680274,590384923,2161727821915168311,594.198623657226,418,1.76497434079647,0.1189008597284556,0.9679369181394578,0.0046321603294926,0.0307739810086786,0.11278168112039559,1465876,797020,247640,1465656,796768,247640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
720575940611379569,20051004693,6773413879035997029,30276.657524108894,21993,78.27309657738078,16.0779077068546,10.046987725080722,0.13014545252680634,34.15858160110764,24.31328064927856,76329476,41425212,13010600,76328968,41426836,13010600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,35,0,36,0,21,0,8,0,0
720575940611671506,10396370686,5188146791022638011,16287.123383522036,10720,26.39791203295135,9.537271193400954,6.672404159461334,0.015410033567985103,18.464744143138883,22.912258714626663,39193520,21335680,6526960,39195192,21335392,6527000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0,9,0,18,0,14,0,9,0,0
720575940611906713,24661035315,9079256906932986301,37948.385145187385,32761,120.40573658514768,47.47311832719322,26.035563877453107,1.2113729562054656,23.98210168455223,23.892107573221743,110213804,63916192,21259280,110214736,63917600,21259880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,17,0,0
720575940612637554,13940474827,-7638104932795401148,21735.155195713043,19423,49.309748703148216,39.23744868394715,2.6102723859769377,0.008771409183073738,27.332834007806238,24.50092566988678,82905320,36602196,8832400,82906328,36605988,8832720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,26,0,29,0,11,0,11,0,31,0,1,0,0,0
720575940612732273,249474356,1441151881251581028,60.7007503509522,212,0.3584692366421221,1.414661169052124,0.1193052437156438,0.004948390007484701,0.0485633444041013,0.0540525652468205,934812,527512,178720,934840,527628,178720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
720575940612907121,12063845366,4755801232652378197,22406.62532615661,14341,41.46559149294626,22.911139143106993,2.4469296919851287,0.09371172041538721,17.133570458157916,24.949057417979933,51001800,27314572,7894560,51001392,27314348,7894720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,34,0,22,0,8,0,8,0,3,0,2,0,0
720575940613191591,207830905907,3314649676595144611,296244.8616442681,216337,158.43346249562077,1147.3720939814636,117.09494900786517,32.30065784926617,245.19409007909167,70.60474822897893,804419156,462286508,155692560,804419916,462297732,155702800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,0,0,0,0,0,0
720575940613791399,18027034298,-576460701451318451,26062.574481964115,28171,79.99592596224001,37.65900710626459,15.743843280119972,0.01083423265825236,65.24992823046051,5.340461890474636,121053240,55550200,15239560,121052608,55548664,15240280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,12,0,0,0
720575940613794114,180645048788,-3891109745384045383,470179.3055295945,234324,39.83927128921864,1634.2137803481892,12.64022145931681,2.572935177892364,23.350117257761895,48.38367702515866,833466668,448588328,133132120,833471672,448593984,133139280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,41,0,1358,0,0,0,0,0,22,0,36,0,5
720575940613941533,75063602002,4755801329859796422,142430.74946308136,95062,62.788374584824155,520.3433303347265,11.6549356138275,0.6817513090608439,137.78093463055808,15.750676643498208,440770580,196720844,47651680,440773404,196719444,47654440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,147,0,0,0,4,0,0,0
720575940613942045,72500734088,5620492448711228116,128938.15991115572,88980,53.742008321307615,498.73178749620615,7.943453355038066,1.5196464134653371,117.76452745382083,19.29857698255953,412138540,184078252,44079120,412136592,184081972,44081640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,125,0,1,0,0,0,0,0
720575940613942301,76034466715,4899916530289380630,170382.9646945,110801,43.78405606477462,637.6688196281902,13.73576154780337,0.663711803954027,99.1266029479392,31.021048829362464,486218192,216791900,53357200,486221912,216793848,53362000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,181,0,4,0,0,0,0,0
720575940613942557,66599787389,-7638104859914254642,122972.51277160646,83255,69.83228966251545,424.0260157934172,9.062967099240105,0.6083461826605627,131.70623676016828,19.764145577766197,386601424,172851372,42494880,386608520,172852284,42498400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,184,0,0,0,27,0,0,0
720575940614054802,21319224743,7349874645419562101,29973.508440017704,29549,80.14795564149244,60.829214642120405,27.990593378642476,0.019734218447118198,41.02673563495205,4.98576710380342,127318260,58674568,16282440,127321324,58672840,16283240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,187,0,0,0,18,0,1,0
720575940614308758,139566772,2161727821892914954,996.8429031372068,313,0.9714932888746259,0.48849672824144397,1.380487948656082,0.0124018687638453,0.0425654528662562,0.10455473046749829,1632344,823428,226160,1632532,823704,226120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
720575940614429165,15940866886,4755801233277425980,23440.112407207496,14106,90.19228124246001,9.261400416237617,2.930354971008438,0.0024559626971271164,1.92960719632667,4.683899926330057,52025836,26236480,8962240,52025512,26236460,8962160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,5,0,90,0,0,0,0
720575940614570793,111706240733,1585267293470395857,255925.74529409411,144702,44.44239142415787,972.3636800306849,4.523293302225269,2.422337572169717,41.46697868736879,37.78131780497379,513386192,269050496,69822720,513390764,269051644,69828640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,367,0,62,0,0,0,0,0,9,0,0,0,0
720575940614858399,175674249,720575940634781620,901.9744262695308,139,0.850902020931244,0.1367527097463609,0.0086295967921614,0.0001144978741649,0.0005452376790344,0.0030558824073523,593588,237596,39560,593636,237712,39560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940614921501,115688711154,6917529228644174356,285749.8056449891,147859,52.41629179322955,940.0213211542614,20.5795599340922,1.297066079925406,59.07562828527288,62.610133699948356,524432828,287672736,87202080,524431580,287673784,87208200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,288,0,101,0,0,0,0
720575940615073587,5107168463,6341068289570067774,16096.80904579163,7889,33.849480079486966,12.293363631699322,4.189188917545833,0.07220509189832222,1.838703906287264,7.7570587391383015,27946852,14520652,3879200,27946788,14520548,3879440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,18,0,0,0,0,0,0,0,0,0,0
720575940615513086,4025934856,-144115175460230808,9198.969546794893,6987,34.11591213569045,8.324838582571827,3.42854470288057,0.0027078287622470457,3.000698375462435,2.1272990123925393,28927004,12949584,3781280,28928712,12949260,3781120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,13,0,23,0,0,0
720575940615856345,331436340551,-7349874041149432567,724121.887653351,382079,51.29079684115795,2606.3834972253535,12.72895866064468,2.369618176306474,43.19929289058863,141.0278374181562,1388659116,747536836,236652440,1388667984,747541888,236666560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,2318,0,0,0,0,0,60,0,76
720575940616039197,161352564242,-8502795788696130769,375116.64113426214,208382,51.442255553203225,1461.3084753399744,11.314579960657623,1.4437700948583179,34.70035971194788,40.79055948147625,759813412,408183744,121866400,759816484,408182696,121876720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1203,0,0,0,0,0,0,0,76,0,0
